[INFO] Connecting to vehicle at 127.0.0.1:14550 ...
[INFO] Setting GUIDED mode ...
[INFO] Arming motors ...
[INFO] Taking off to 15.0 m ...
[TAKEOFF] Alt: -0.22 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.17 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.15 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.10 m
[TAKEOFF] Alt: -0.08 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.01 m
[TAKEOFF] Alt: 0.05 m
[INFO] Target altitude reached (≈95%).
[INFO] Loading YOLO model: yolo11l.pt
[INFO] Entering detection + control loop ... (press 'q' to quit window)
[CONTROL] det_conf=0.93 | err_x=94.0px err_y=-106.9px | cmd vx=5.00 vy=1.88 vz=-3.21 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.20
[CONTROL] det_conf=0.93 | err_x=88.3px err_y=-106.4px | cmd vx=5.00 vy=1.77 vz=-3.19 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.19
[CONTROL] det_conf=0.90 | err_x=82.8px err_y=-107.2px | cmd vx=5.00 vy=1.66 vz=-3.22 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.19
[CONTROL] det_conf=0.86 | err_x=73.7px err_y=-106.7px | cmd vx=5.00 vy=1.47 vz=-3.20 | meas vx=0.00 vy=0.00 vz=-0.01 | Alt=-0.18
[CONTROL] det_conf=0.89 | err_x=70.5px err_y=-106.3px | cmd vx=5.00 vy=1.41 vz=-3.19 | meas vx=0.00 vy=0.00 vz=-0.01 | Alt=-0.18
[CONTROL] det_conf=0.91 | err_x=73.2px err_y=-105.9px | cmd vx=5.00 vy=1.46 vz=-3.18 | meas vx=0.00 vy=-0.01 vz=-0.01 | Alt=-0.17
[CONTROL] det_conf=0.90 | err_x=76.1px err_y=-105.8px | cmd vx=5.00 vy=1.52 vz=-3.17 | meas vx=0.00 vy=-0.01 vz=-0.01 | Alt=-0.17
[CONTROL] det_conf=0.92 | err_x=79.8px err_y=-106.0px | cmd vx=5.00 vy=1.60 vz=-3.18 | meas vx=0.00 vy=-0.01 vz=-0.01 | Alt=-0.16
[CONTROL] det_conf=0.93 | err_x=84.5px err_y=-106.3px | cmd vx=5.00 vy=1.69 vz=-3.19 | meas vx=0.00 vy=-0.01 vz=-0.01 | Alt=-0.16
[CONTROL] det_conf=0.93 | err_x=84.1px err_y=-106.6px | cmd vx=5.00 vy=1.68 vz=-3.20 | meas vx=0.00 vy=-0.01 vz=-0.02 | Alt=-0.15
